# Population 1	PMI_MAL_051901,PMI_MAL_051902,PMI_MAL_051903,PMI_MAL_051904,PMI_MAL_051905_2,PMI_MAL_051906,PMI_MAL_051907_F,PMI_MAL_051908_2,PMI_MAS_031401,PMI_MAS_031402
# Population 2	PMI_CYP_041801,PMI_CYP_041803,PMI_CYP_041804,PMI_CYP_041805,PMI_CYP_041806,PMI_CYP_041808,PMI_CYP_041809,PMI_CYP_041810,PMI_CYP_041811,PMI_CYP_041812,PMI_CYP_041813,PMI_CYP_041814,PMI_CYP_041817,PMI_CYP_041818,PMI_CYP_041819,PMI_CYP_041820,PMI_CYP_041821,PMI_CYP_041826,PMI_CYP_041829,PMI_CYP_041830,PMI_CYP_041833,PMI_CYP_041834,PMI_CYP_041835,PMI_CYP_041836,PMI_CYP_041838,PMI_CYP_041839,PMI_CYP_041840,PMI_CYP_041841,PMI_CYP_041842,PMI_CYP_041843,PMI_CYP_041845,PMI_CYP_041847,PMI_CYP_041849,PMI_CYP_041851,PMI_CYP_061601,PMI_CYP_061602,PMI_CYP_071606,PMI_LEB_0215633,PMI_LEB_0216630,PMI_LEB_0516634,PMI_LEB_635,PMI_LEB_651,PMI_LEB_733,PMI_LEB_734,PMI_LEB_743,PMI_LEB_744,PMI_LEB_746,PMI_RHO_041840,PMI_RHO_041841,PMI_RHO_041844,PMI_RHO_041845,PMI_RHO_041846,PMI_RHO_041847,PMI_RHO_041848,PMI_RHO_041850,PMI_RHO_041852
# Group defaultgrp	1,2
# Locus ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value
24206	un	1513022	0.02698	0.00000	0.00000	0.00101	0.00000	0.00000	-0.00199	0.00000	0.00000
24207	un	1513102	0.48805	0.00000	0.00000	0.07475	0.00000	0.00000	0.06557	0.00000	0.00000
24210	un	1513262	0.11984	0.00000	0.00000	0.00216	0.00000	0.00000	0.00000	0.00000	0.00000
24212	un	1513422	0.17340	0.00000	0.00000	0.00354	0.00000	0.00000	0.01544	0.00000	0.00000
24219	un	1513822	0.02008	0.00000	0.00000	0.00932	0.00000	0.00000	0.01648	0.00000	0.00000
24220	un	1513902	-0.03134	0.00000	0.00000	-0.00056	0.00000	0.00000	-0.00000	0.00000	0.00000
24222	un	1514062	-0.02754	0.00000	0.00000	-0.00049	0.00000	0.00000	-0.00000	0.00000	0.00000
24223	un	1514142	0.50885	0.00000	0.00000	0.55014	0.00000	0.00000	0.56534	0.00000	0.00000
24224	un	1514222	0.11773	0.00000	0.00000	0.00215	0.00000	0.00000	0.00000	0.00000	0.00000
24228	un	1514462	0.16753	0.00000	0.00000	0.00352	0.00000	0.00000	0.00000	0.00000	0.00000
24229	un	1514542	0.10889	0.00000	0.00000	0.04288	0.00000	0.00000	0.05571	0.00000	0.00000
24230	un	1514622	-0.02942	0.00000	0.00000	-0.01352	0.00000	0.00000	-0.01628	0.00000	0.00000
24232	un	1514782	-0.02467	0.00000	0.00000	-0.00040	0.00000	0.00000	0.00000	0.00000	0.00000
24234	un	1514942	-0.02766	0.00000	0.00000	-0.00046	0.00000	0.00000	-0.00000	0.00000	0.00000
24244	un	1515422	0.02439	0.00000	0.00000	0.02178	0.00000	0.00000	0.02231	0.00000	0.00000
24247	un	1515662	0.28960	0.00000	0.00000	0.02700	0.00000	0.00000	0.01958	0.00000	0.00000
24248	un	1515742	-0.01721	0.00000	0.00000	-0.00063	0.00000	0.00000	0.00026	0.00000	0.00000
24253	un	1515970	-0.03148	0.00000	0.00000	-0.00053	0.00000	0.00000	0.00000	0.00000	0.00000
24257	un	1516314	0.02417	0.00000	0.00000	0.01370	0.00000	0.00000	0.02873	0.00000	0.00000
24260	un	1516554	0.06509	0.00000	0.00000	0.01840	0.00000	0.00000	0.02974	0.00000	0.00000
24261	un	1516634	-0.03126	0.00000	0.00000	-0.00058	0.00000	0.00000	0.00000	0.00000	0.00000
24263	un	1516794	-0.02779	0.00000	0.00000	-0.00044	0.00000	0.00000	0.00000	0.00000	0.00000
24268	un	1517034	0.05428	0.00000	0.00000	0.02586	0.00000	0.00000	0.03419	0.00000	0.00000
24269	un	1517114	-0.02424	0.00000	0.00000	-0.00819	0.00000	0.00000	-0.00629	0.00000	0.00000
24271	un	1517194	-0.01328	0.00000	0.00000	-0.00830	0.00000	0.00000	-0.00469	0.00000	0.00000
24272	un	1517274	-0.03593	0.00000	0.00000	-0.00389	0.00000	0.00000	-0.00476	0.00000	0.00000
24274	un	1517434	-0.03066	0.00000	0.00000	-0.02609	0.00000	0.00000	-0.01977	0.00000	0.00000
24275	un	1517514	-0.02474	0.00000	0.00000	-0.00039	0.00000	0.00000	0.00000	0.00000	0.00000
24280	un	1517594	-0.02770	0.00000	0.00000	-0.00046	0.00000	0.00000	0.00000	0.00000	0.00000
24286	un	1517754	-0.02257	0.00000	0.00000	-0.00862	0.00000	0.00000	-0.01163	0.00000	0.00000
24288	un	1517914	0.45650	0.00000	0.00000	0.05757	0.00000	0.00000	0.04800	0.00000	0.00000
24289	un	1517994	0.38948	0.00000	0.00000	0.02189	0.00000	0.00000	0.04255	0.00000	0.00000
24290	un	1518074	0.16920	0.00000	0.00000	0.12154	0.00000	0.00000	0.13635	0.00000	0.00000
24291	un	1518154	-0.03138	0.00000	0.00000	-0.00055	0.00000	0.00000	-0.00000	0.00000	0.00000
24294	un	1518394	0.22267	0.00000	0.00000	0.00995	0.00000	0.00000	0.00581	0.00000	0.00000
24297	un	1518634	0.49669	0.00000	0.00000	0.07484	0.00000	0.00000	0.06557	0.00000	0.00000
24304	un	1519114	0.02582	0.00000	0.00000	0.02581	0.00000	0.00000	0.03160	0.00000	0.00000
24305	un	1519194	-0.02763	0.00000	0.00000	-0.00047	0.00000	0.00000	-0.00000	0.00000	0.00000
24311	un	1519514	0.11773	0.00000	0.00000	0.00215	0.00000	0.00000	0.00000	0.00000	0.00000
24314	un	1519594	0.02155	0.00000	0.00000	0.00742	0.00000	0.00000	0.01266	0.00000	0.00000
24316	un	1519754	0.12029	0.00000	0.00000	0.08288	0.00000	0.00000	0.07265	0.00000	0.00000
24321	un	1520154	0.05605	0.00000	0.00000	0.03208	0.00000	0.00000	0.04134	0.00000	0.00000
24325	un	1520474	0.07798	0.00000	0.00000	0.04869	0.00000	0.00000	0.05916	0.00000	0.00000
24333	un	1521114	0.10698	0.00000	0.00000	0.00210	0.00000	0.00000	0.00000	0.00000	0.00000
24337	un	1521435	0.02317	0.00000	0.00000	0.00258	0.00000	0.00000	-0.00104	0.00000	0.00000
24339	un	1521595	-0.03775	0.00000	0.00000	-0.03281	0.00000	0.00000	-0.04640	0.00000	0.00000
24341	un	1521755	-0.02776	0.00000	0.00000	-0.00044	0.00000	0.00000	0.00036	0.00000	0.00000
24353	un	1522556	0.15780	0.00000	0.00000	0.10394	0.00000	0.00000	0.12295	0.00000	0.00000
24354	un	1522636	0.31630	0.00000	0.00000	0.27643	0.00000	0.00000	0.27632	0.00000	0.00000
24371	un	1523602	-0.01056	0.00000	0.00000	-0.00978	0.00000	0.00000	0.00654	0.00000	0.00000
24381	un	1524244	0.31164	0.00000	0.00000	0.25667	0.00000	0.00000	0.27167	0.00000	0.00000
24385	un	1524564	0.11932	0.00000	0.00000	0.04969	0.00000	0.00000	0.05897	0.00000	0.00000
24389	un	1524724	0.17340	0.00000	0.00000	0.00354	0.00000	0.00000	0.00000	0.00000	0.00000
24400	un	1525445	0.17881	0.00000	0.00000	0.13168	0.00000	0.00000	0.14485	0.00000	0.00000
24403	un	1525685	0.23939	0.00000	0.00000	0.01005	0.00000	0.00000	0.00581	0.00000	0.00000
24406	un	1525845	-0.03835	0.00000	0.00000	-0.01066	0.00000	0.00000	-0.00735	0.00000	0.00000
24408	un	1526005	-0.03388	0.00000	0.00000	-0.01705	0.00000	0.00000	-0.01612	0.00000	0.00000
24415	un	1526405	-0.02208	0.00000	0.00000	-0.01974	0.00000	0.00000	0.01122	0.00000	0.00000
24418	un	1526645	0.28115	0.00000	0.00000	0.01266	0.00000	0.00000	0.00730	0.00000	0.00000
24420	un	1526809	-0.02776	0.00000	0.00000	-0.00044	0.00000	0.00000	0.00000	0.00000	0.00000
24425	un	1527131	-0.01508	0.00000	0.00000	-0.00908	0.00000	0.00000	-0.00151	0.00000	0.00000
24426	un	1527211	-0.02467	0.00000	0.00000	-0.00040	0.00000	0.00000	0.00000	0.00000	0.00000
24431	un	1527531	-0.03436	0.00000	0.00000	-0.03469	0.00000	0.00000	-0.03467	0.00000	0.00000
24435	un	1527850	-0.03142	0.00000	0.00000	-0.00054	0.00000	0.00000	-0.00000	0.00000	0.00000
24445	un	1528413	0.11132	0.00000	0.00000	0.00212	0.00000	0.00000	0.00000	0.00000	0.00000
24447	un	1528573	0.08084	0.00000	0.00000	0.08238	0.00000	0.00000	0.08782	0.00000	0.00000
24454	un	1528973	-0.03664	0.00000	0.00000	-0.01496	0.00000	0.00000	-0.01664	0.00000	0.00000
24456	un	1529133	0.14343	0.00000	0.00000	0.14455	0.00000	0.00000	0.15925	0.00000	0.00000
24463	un	1529533	-0.00441	0.00000	0.00000	-0.00031	0.00000	0.00000	0.00246	0.00000	0.00000
24464	un	1529613	0.12897	0.00000	0.00000	0.02559	0.00000	0.00000	0.03956	0.00000	0.00000
24466	un	1529773	0.24727	0.00000	0.00000	0.24797	0.00000	0.00000	0.26045	0.00000	0.00000
24467	un	1529853	0.27750	0.00000	0.00000	0.01264	0.00000	0.00000	0.00730	0.00000	0.00000
24472	un	1530013	0.16457	0.00000	0.00000	0.08563	0.00000	0.00000	0.09969	0.00000	0.00000
24473	un	1530091	0.02201	0.00000	0.00000	0.00309	0.00000	0.00000	0.01088	0.00000	0.00000
24479	un	1530500	-0.02750	0.00000	0.00000	-0.00050	0.00000	0.00000	0.00000	0.00000	0.00000
24480	un	1530580	0.17340	0.00000	0.00000	0.00354	0.00000	0.00000	0.01544	0.00000	0.00000
24483	un	1530820	-0.02776	0.00000	0.00000	-0.00044	0.00000	0.00000	0.00000	0.00000	0.00000
24486	un	1531060	-0.02773	0.00000	0.00000	-0.00045	0.00000	0.00000	0.00000	0.00000	0.00000
24487	un	1531140	0.13552	0.00000	0.00000	0.00270	0.00000	0.00000	0.00000	0.00000	0.00000
24488	un	1531220	0.27814	0.00000	0.00000	0.11307	0.00000	0.00000	0.13564	0.00000	0.00000
24498	un	1531940	0.09897	0.00000	0.00000	0.03476	0.00000	0.00000	0.04989	0.00000	0.00000
24499	un	1532020	-0.00026	0.00000	0.00000	-0.00004	0.00000	0.00000	-0.00536	0.00000	0.00000
24502	un	1532260	0.14445	0.00000	0.00000	0.06595	0.00000	0.00000	0.07458	0.00000	0.00000
24506	un	1532500	0.01480	0.00000	0.00000	0.01483	0.00000	0.00000	0.01662	0.00000	0.00000
24511	un	1532900	-0.03590	0.00000	0.00000	-0.02326	0.00000	0.00000	-0.02819	0.00000	0.00000
24514	un	1533140	0.15033	0.00000	0.00000	0.03775	0.00000	0.00000	0.02492	0.00000	0.00000
24516	un	1533300	0.24214	0.00000	0.00000	0.22098	0.00000	0.00000	0.21089	0.00000	0.00000
24518	un	1533459	-0.03122	0.00000	0.00000	-0.00059	0.00000	0.00000	0.00052	0.00000	0.00000
24521	un	1533701	0.07027	0.00000	0.00000	0.03613	0.00000	0.00000	0.04916	0.00000	0.00000
24527	un	1534177	0.22950	0.00000	0.00000	0.16014	0.00000	0.00000	0.15085	0.00000	0.00000
24529	un	1534344	-0.03148	0.00000	0.00000	-0.00053	0.00000	0.00000	0.00000	0.00000	0.00000
24531	un	1534510	0.13803	0.00000	0.00000	0.00271	0.00000	0.00000	0.00000	0.00000	0.00000
24535	un	1534750	-0.03159	0.00000	0.00000	-0.00049	0.00000	0.00000	0.00000	0.00000	0.00000
24539	un	1534910	0.01572	0.00000	0.00000	0.01032	0.00000	0.00000	0.02571	0.00000	0.00000
24540	un	1534990	-0.03279	0.00000	0.00000	-0.02101	0.00000	0.00000	-0.02283	0.00000	0.00000
24550	un	1535555	0.27381	0.00000	0.00000	0.01262	0.00000	0.00000	0.00730	0.00000	0.00000
24552	un	1535635	-0.02779	0.00000	0.00000	-0.00044	0.00000	0.00000	0.00000	0.00000	0.00000
24555	un	1535715	0.11227	0.00000	0.00000	0.11009	0.00000	0.00000	0.11339	0.00000	0.00000
24557	un	1535795	0.33312	0.00000	0.00000	0.02437	0.00000	0.00000	0.01824	0.00000	0.00000
24564	un	1536276	0.02114	0.00000	0.00000	0.01200	0.00000	0.00000	0.03139	0.00000	0.00000
24566	un	1536436	-0.03157	0.00000	0.00000	-0.00050	0.00000	0.00000	0.00000	0.00000	0.00000
24572	un	1536758	-0.02776	0.00000	0.00000	-0.00044	0.00000	0.00000	0.00000	0.00000	0.00000
24575	un	1536999	-0.03322	0.00000	0.00000	-0.03325	0.00000	0.00000	-0.03442	0.00000	0.00000
24581	un	1537239	-0.03138	0.00000	0.00000	-0.00055	0.00000	0.00000	-0.00000	0.00000	0.00000
24584	un	1537479	-0.02463	0.00000	0.00000	-0.00041	0.00000	0.00000	-0.00000	0.00000	0.00000
24585	un	1537559	0.03569	0.00000	0.00000	0.03610	0.00000	0.00000	0.02799	0.00000	0.00000
24602	un	1538761	-0.01266	0.00000	0.00000	-0.00088	0.00000	0.00000	0.00126	0.00000	0.00000
24604	un	1538921	0.18549	0.00000	0.00000	0.02203	0.00000	0.00000	0.01532	0.00000	0.00000
24605	un	1539001	0.27708	0.00000	0.00000	0.02669	0.00000	0.00000	0.01938	0.00000	0.00000
24606	un	1539081	-0.02750	0.00000	0.00000	-0.00050	0.00000	0.00000	0.00000	0.00000	0.00000
24612	un	1539565	0.09779	0.00000	0.00000	0.03373	0.00000	0.00000	0.04461	0.00000	0.00000
24614	un	1539727	-0.02459	0.00000	0.00000	-0.00041	0.00000	0.00000	-0.00000	0.00000	0.00000
24620	un	1540047	0.05405	0.00000	0.00000	0.03902	0.00000	0.00000	0.12566	0.00000	0.00000
24622	un	1540207	-0.03806	0.00000	0.00000	-0.02914	0.00000	0.00000	-0.04071	0.00000	0.00000
24625	un	1540447	0.09069	0.00000	0.00000	0.03112	0.00000	0.00000	0.04277	0.00000	0.00000
24631	un	1540847	0.03935	0.00000	0.00000	0.00154	0.00000	0.00000	-0.00140	0.00000	0.00000
24632	un	1540927	-0.02750	0.00000	0.00000	-0.00050	0.00000	0.00000	0.00000	0.00000	0.00000
24633	un	1541007	0.08181	0.00000	0.00000	0.06779	0.00000	0.00000	0.26007	0.00000	0.00000
24638	un	1541408	0.36397	0.00000	0.00000	0.09499	0.00000	0.00000	0.08237	0.00000	0.00000
24641	un	1541648	0.16016	0.00000	0.00000	0.00988	0.00000	0.00000	0.00497	0.00000	0.00000
24644	un	1541888	0.05407	0.00000	0.00000	0.00598	0.00000	0.00000	-0.00104	0.00000	0.00000
24652	un	1542368	0.27750	0.00000	0.00000	0.01264	0.00000	0.00000	0.00730	0.00000	0.00000
24658	un	1542769	0.17048	0.00000	0.00000	0.00353	0.00000	0.00000	0.00000	0.00000	0.00000
24662	un	1543083	0.34780	0.00000	0.00000	0.06210	0.00000	0.00000	0.05083	0.00000	0.00000
24664	un	1543255	-0.03130	0.00000	0.00000	-0.00057	0.00000	0.00000	0.00000	0.00000	0.00000
24665	un	1543335	0.12784	0.00000	0.00000	0.02578	0.00000	0.00000	0.04835	0.00000	0.00000
24667	un	1543496	-0.02759	0.00000	0.00000	-0.00048	0.00000	0.00000	0.00043	0.00000	0.00000
24671	un	1543656	-0.03145	0.00000	0.00000	-0.00054	0.00000	0.00000	-0.00000	0.00000	0.00000
24673	un	1543816	0.13569	0.00000	0.00000	0.10691	0.00000	0.00000	0.09667	0.00000	0.00000
24679	un	1544136	0.18542	0.00000	0.00000	0.11294	0.00000	0.00000	0.12618	0.00000	0.00000
24680	un	1544215	-0.02779	0.00000	0.00000	-0.00044	0.00000	0.00000	0.00000	0.00000	0.00000
24683	un	1544377	0.01014	0.00000	0.00000	0.00136	0.00000	0.00000	0.00701	0.00000	0.00000
24687	un	1544619	0.12194	0.00000	0.00000	0.00217	0.00000	0.00000	0.00000	0.00000	0.00000
24688	un	1544699	0.53963	0.00000	0.00000	0.07479	0.00000	0.00000	0.06250	0.00000	0.00000
24689	un	1544779	0.05651	0.00000	0.00000	0.03636	0.00000	0.00000	0.03801	0.00000	0.00000
24701	un	1545665	0.21143	0.00000	0.00000	0.17988	0.00000	0.00000	0.30080	0.00000	0.00000
24703	un	1545742	0.09360	0.00000	0.00000	0.03272	0.00000	0.00000	0.04090	0.00000	0.00000
24706	un	1545986	-0.02958	0.00000	0.00000	-0.01942	0.00000	0.00000	-0.01641	0.00000	0.00000
24710	un	1546310	-0.01709	0.00000	0.00000	-0.00116	0.00000	0.00000	-0.00324	0.00000	0.00000
24719	un	1546790	-0.02467	0.00000	0.00000	-0.00089	0.00000	0.00000	0.00023	0.00000	0.00000
24722	un	1547028	0.15855	0.00000	0.00000	0.00348	0.00000	0.00000	0.00000	0.00000	0.00000
24730	un	1547432	0.01198	0.00000	0.00000	0.01213	0.00000	0.00000	0.02043	0.00000	0.00000
24731	un	1547512	0.01919	0.00000	0.00000	0.00300	0.00000	0.00000	0.01691	0.00000	0.00000
24733	un	1547592	0.08067	0.00000	0.00000	0.02426	0.00000	0.00000	0.03794	0.00000	0.00000
24737	un	1547834	0.02522	0.00000	0.00000	0.00277	0.00000	0.00000	-0.00090	0.00000	0.00000
24738	un	1547914	-0.02779	0.00000	0.00000	-0.00044	0.00000	0.00000	0.00000	0.00000	0.00000
24740	un	1548074	0.11984	0.00000	0.00000	0.00216	0.00000	0.00000	0.00000	0.00000	0.00000
24742	un	1548234	-0.01757	0.00000	0.00000	-0.00098	0.00000	0.00000	0.00074	0.00000	0.00000
24743	un	1548307	-0.02611	0.00000	0.00000	-0.00514	0.00000	0.00000	-0.00446	0.00000	0.00000
24744	un	1548401	-0.01583	0.00000	0.00000	-0.01197	0.00000	0.00000	-0.02539	0.00000	0.00000
24755	un	1549201	0.16457	0.00000	0.00000	0.00351	0.00000	0.00000	0.00000	0.00000	0.00000
24758	un	1549281	0.07989	0.00000	0.00000	0.02614	0.00000	0.00000	0.02061	0.00000	0.00000
24759	un	1549361	-0.03145	0.00000	0.00000	-0.00054	0.00000	0.00000	-0.00000	0.00000	0.00000
24767	un	1549681	-0.02061	0.00000	0.00000	-0.01060	0.00000	0.00000	-0.00449	0.00000	0.00000
24774	un	1550001	-0.00016	0.00000	0.00000	-0.00013	0.00000	0.00000	-0.00830	0.00000	0.00000
24775	un	1550081	0.20680	0.00000	0.00000	0.19236	0.00000	0.00000	0.18864	0.00000	0.00000
24777	un	1550241	-0.01400	0.00000	0.00000	-0.00633	0.00000	0.00000	0.16040	0.00000	0.00000
24783	un	1550561	0.04503	0.00000	0.00000	0.03654	0.00000	0.00000	0.05183	0.00000	0.00000
24784	un	1550638	-0.02174	0.00000	0.00000	-0.00071	0.00000	0.00000	0.00019	0.00000	0.00000
24785	un	1550724	0.48763	0.00000	0.00000	0.05785	0.00000	0.00000	0.04800	0.00000	0.00000
24791	un	1551044	-0.03154	0.00000	0.00000	-0.00051	0.00000	0.00000	0.00000	0.00000	0.00000
24795	un	1551204	-0.04956	0.00000	0.00000	-0.04969	0.00000	0.00000	0.41382	0.00000	0.00000
24796	un	1551284	0.12789	0.00000	0.00000	0.00266	0.00000	0.00000	0.00000	0.00000	0.00000
24797	un	1551364	-0.02455	0.00000	0.00000	-0.00042	0.00000	0.00000	-0.00000	0.00000	0.00000
24798	un	1551444	0.10478	0.00000	0.00000	0.00209	0.00000	0.00000	0.00000	0.00000	0.00000
24799	un	1551524	0.07716	0.00000	0.00000	0.03768	0.00000	0.00000	0.02728	0.00000	0.00000
24801	un	1551684	0.31365	0.00000	0.00000	0.33130	0.00000	0.00000	0.35188	0.00000	0.00000
24805	un	1551922	0.32508	0.00000	0.00000	0.02431	0.00000	0.00000	0.01824	0.00000	0.00000
24806	un	1552006	-0.03151	0.00000	0.00000	-0.00052	0.00000	0.00000	0.00000	0.00000	0.00000
24807	un	1552086	-0.01864	0.00000	0.00000	-0.01847	0.00000	0.00000	-0.01792	0.00000	0.00000
24813	un	1552566	-0.02759	0.00000	0.00000	-0.00048	0.00000	0.00000	-0.00000	0.00000	0.00000
24814	un	1552646	0.06359	0.00000	0.00000	0.04052	0.00000	0.00000	0.02931	0.00000	0.00000
24816	un	1552806	-0.05882	0.00000	0.00000	-0.06010	0.00000	0.00000	0.20841	0.00000	0.00000
24823	un	1553286	0.23939	0.00000	0.00000	0.01005	0.00000	0.00000	0.00581	0.00000	0.00000
24825	un	1553446	0.13584	0.00000	0.00000	0.06125	0.00000	0.00000	0.08809	0.00000	0.00000
24829	un	1553686	-0.02776	0.00000	0.00000	-0.00044	0.00000	0.00000	0.00000	0.00000	0.00000
24830	un	1553766	-0.02766	0.00000	0.00000	-0.00046	0.00000	0.00000	-0.00000	0.00000	0.00000
24837	un	1554326	0.05016	0.00000	0.00000	0.01989	0.00000	0.00000	0.02571	0.00000	0.00000
24846	un	1554886	0.54722	0.00000	0.00000	0.11536	0.00000	0.00000	0.10170	0.00000	0.00000
24847	un	1554962	-0.02890	0.00000	0.00000	-0.01716	0.00000	0.00000	-0.01067	0.00000	0.00000
24850	un	1555210	0.07199	0.00000	0.00000	0.02223	0.00000	0.00000	0.01640	0.00000	0.00000
24860	un	1555533	-0.02773	0.00000	0.00000	-0.00045	0.00000	0.00000	0.00000	0.00000	0.00000
24868	un	1556176	-0.02478	0.00000	0.00000	-0.00038	0.00000	0.00000	0.00000	0.00000	0.00000
24870	un	1556336	-0.02306	0.00000	0.00000	-0.00749	0.00000	0.00000	0.04832	0.00000	0.00000
24874	un	1556576	0.14789	0.00000	0.00000	0.00275	0.00000	0.00000	0.00000	0.00000	0.00000
24875	un	1556656	0.37952	0.00000	0.00000	0.03067	0.00000	0.00000	0.02299	0.00000	0.00000
24877	un	1556816	0.12531	0.00000	0.00000	0.00265	0.00000	0.00000	0.00000	0.00000	0.00000
24878	un	1556896	-0.02766	0.00000	0.00000	-0.00046	0.00000	0.00000	-0.00000	0.00000	0.00000
24879	un	1556976	0.11773	0.00000	0.00000	0.00215	0.00000	0.00000	0.00000	0.00000	0.00000
24883	un	1557298	-0.02782	0.00000	0.00000	-0.00043	0.00000	0.00000	0.00000	0.00000	0.00000
24885	un	1557458	0.28477	0.00000	0.00000	0.01268	0.00000	0.00000	0.00730	0.00000	0.00000
24889	un	1557618	-0.03145	0.00000	0.00000	-0.00054	0.00000	0.00000	-0.00000	0.00000	0.00000
24894	un	1557858	0.14052	0.00000	0.00000	0.00272	0.00000	0.00000	0.00000	0.00000	0.00000
24895	un	1557936	0.39830	0.00000	0.00000	0.02195	0.00000	0.00000	0.09735	0.00000	0.00000
24896	un	1558019	0.61323	0.00000	0.00000	0.15610	0.00000	0.00000	0.14533	0.00000	0.00000
24904	un	1558261	-0.03145	0.00000	0.00000	-0.00054	0.00000	0.00000	-0.00000	0.00000	0.00000
24907	un	1558421	-0.01218	0.00000	0.00000	-0.00086	0.00000	0.00000	0.00131	0.00000	0.00000
24909	un	1558581	0.17048	0.00000	0.00000	0.00353	0.00000	0.00000	0.01544	0.00000	0.00000
24912	un	1558818	-0.02962	0.00000	0.00000	-0.03011	0.00000	0.00000	-0.01724	0.00000	0.00000
24914	un	1558904	0.10160	0.00000	0.00000	0.00762	0.00000	0.00000	0.00303	0.00000	0.00000
24917	un	1559064	0.19046	0.00000	0.00000	0.14151	0.00000	0.00000	0.13107	0.00000	0.00000
24918	un	1559140	-0.03151	0.00000	0.00000	-0.00052	0.00000	0.00000	0.00000	0.00000	0.00000
24929	un	1559548	0.00343	0.00000	0.00000	0.00138	0.00000	0.00000	0.01768	0.00000	0.00000
24931	un	1559709	0.20436	0.00000	0.00000	0.12412	0.00000	0.00000	0.14517	0.00000	0.00000
24932	un	1559789	-0.02467	0.00000	0.00000	-0.00040	0.00000	0.00000	0.00000	0.00000	0.00000
24935	un	1560031	-0.03138	0.00000	0.00000	-0.00055	0.00000	0.00000	-0.00000	0.00000	0.00000
24938	un	1560271	-0.03537	0.00000	0.00000	-0.03554	0.00000	0.00000	-0.03584	0.00000	0.00000
24939	un	1560351	0.07896	0.00000	0.00000	0.00663	0.00000	0.00000	0.00055	0.00000	0.00000
24941	un	1560511	-0.02951	0.00000	0.00000	-0.01103	0.00000	0.00000	0.01046	0.00000	0.00000
24944	un	1560751	-0.02474	0.00000	0.00000	-0.00039	0.00000	0.00000	0.00000	0.00000	0.00000
24945	un	1560831	0.13803	0.00000	0.00000	0.00271	0.00000	0.00000	0.00000	0.00000	0.00000
24953	un	1560991	-0.02770	0.00000	0.00000	-0.00046	0.00000	0.00000	0.00000	0.00000	0.00000
24954	un	1561071	0.14052	0.00000	0.00000	0.00272	0.00000	0.00000	0.00000	0.00000	0.00000
24956	un	1561231	0.17340	0.00000	0.00000	0.00354	0.00000	0.00000	0.00000	0.00000	0.00000
24957	un	1561311	0.04963	0.00000	0.00000	0.00941	0.00000	0.00000	0.32312	0.00000	0.00000
24966	un	1561794	0.17340	0.00000	0.00000	0.00354	0.00000	0.00000	0.00000	0.00000	0.00000
24969	un	1562034	0.26598	0.00000	0.00000	0.28148	0.00000	0.00000	0.30635	0.00000	0.00000
24970	un	1562114	0.02368	0.00000	0.00000	0.00079	0.00000	0.00000	-0.00098	0.00000	0.00000
24974	un	1562354	0.25863	0.00000	0.00000	0.01253	0.00000	0.00000	0.00730	0.00000	0.00000
24975	un	1562434	-0.01028	0.00000	0.00000	-0.00820	0.00000	0.00000	-0.00383	0.00000	0.00000
24983	un	1562997	0.07658	0.00000	0.00000	0.04432	0.00000	0.00000	0.03655	0.00000	0.00000
24984	un	1563077	-0.01948	0.00000	0.00000	-0.00560	0.00000	0.00000	-0.00459	0.00000	0.00000
24985	un	1563157	-0.02773	0.00000	0.00000	-0.00045	0.00000	0.00000	0.00000	0.00000	0.00000
24987	un	1563317	0.02098	0.00000	0.00000	0.00792	0.00000	0.00000	0.01693	0.00000	0.00000
24991	un	1563557	0.14052	0.00000	0.00000	0.00272	0.00000	0.00000	0.00000	0.00000	0.00000
24995	un	1563797	-0.03154	0.00000	0.00000	-0.00051	0.00000	0.00000	0.00000	0.00000	0.00000
25003	un	1564364	0.32328	0.00000	0.00000	0.33355	0.00000	0.00000	0.33769	0.00000	0.00000
25007	un	1564606	0.14789	0.00000	0.00000	0.00275	0.00000	0.00000	0.00000	0.00000	0.00000
25011	un	1564846	0.28115	0.00000	0.00000	0.01266	0.00000	0.00000	0.00730	0.00000	0.00000
25018	un	1565241	0.17340	0.00000	0.00000	0.00354	0.00000	0.00000	0.00000	0.00000	0.00000
25024	un	1565650	-0.03009	0.00000	0.00000	-0.03028	0.00000	0.00000	-0.03110	0.00000	0.00000
25033	un	1566132	-0.02459	0.00000	0.00000	-0.00041	0.00000	0.00000	-0.00000	0.00000	0.00000
25036	un	1566292	0.12531	0.00000	0.00000	0.00265	0.00000	0.00000	0.00000	0.00000	0.00000
25043	un	1566532	0.11984	0.00000	0.00000	0.00216	0.00000	0.00000	0.00000	0.00000	0.00000
25045	un	1566692	-0.02773	0.00000	0.00000	-0.00045	0.00000	0.00000	0.00000	0.00000	0.00000
25051	un	1567092	0.55545	0.00000	0.00000	0.09430	0.00000	0.00000	0.08299	0.00000	0.00000
25056	un	1567492	-0.02782	0.00000	0.00000	-0.00043	0.00000	0.00000	0.00000	0.00000	0.00000
25058	un	1567652	-0.02759	0.00000	0.00000	-0.00048	0.00000	0.00000	-0.00000	0.00000	0.00000
